24
1,2,33
1,3,27
1,4,34
1,5,65
1,6,93
1,7,145
1,8,23
1,9,37
1,10,23
1,11,38
1,12,38
1,13,141
1,14,123
1,15,201
1,16,141
1,17,126
1,18,161
1,19,126
1,20,108
1,21,78
1,22,92
1,23,38
1,24,123
2,3,28
2,4,35
2,5,42
2,6,94
2,7,172
2,8,50
2,9,64
2,10,51
2,11,47
2,12,65
2,13,141
2,14,91
2,15,204
2,16,169
2,17,154
2,18,164
2,19,154
2,20,137
2,21,103
2,22,122
2,23,47
2,24,91
3,4,11
3,5,69
3,6,71
3,7,166
3,8,44
3,9,57
3,10,44
3,11,72
3,12,59
3,13,174
3,14,109
3,15,198
3,16,156
3,17,140
3,18,158
3,19,141
3,20,124
3,21,90
3,22,109
3,23,34
3,24,107
4,5,71
4,6,66
4,7,174
4,8,52
4,9,66
4,10,53
4,11,73
4,12,67
4,13,172
4,14,120
4,15,184
4,16,162
4,17,147
4,18,144
4,19,148
4,20,132
4,21,81
4,22,116
4,23,32
4,24,125
5,6,192
5,7,114
5,8,83
5,9,97
5,10,70
5,11,43
5,12,94
5,13,112
5,14,54
5,15,170
5,16,211
5,17,186
5,18,130
5,19,206
5,20,189
5,21,141
5,22,154
5,23,85
5,24,65
6,7,235
6,8,112
6,9,126
6,10,113
6,11,133
6,12,127
6,13,213
6,14,157
6,15,172
6,16,211
6,17,196
6,18,137
6,19,197
6,20,180
6,21,137
6,22,164
6,23,80
6,24,169
7,8,137
7,9,124
7,10,133
7,11,151
7,12,109
7,13,107
7,14,235
7,15,342
7,16,49
7,17,39
7,18,301
7,19,30
7,20,45
7,21,150
7,22,92
7,23,177
7,24,160
8,9,14
8,10,38
8,11,61
8,12,38
8,13,154
8,14,156
8,15,231
8,16,158
8,17,136
8,18,190
8,19,140
8,20,122
8,21,51
8,22,88
8,23,54
8,24,151
9,10,36
9,11,67
9,12,24
9,13,136
9,14,167
9,15,248
9,16,139
9,17,118
9,18,207
9,19,122
9,20,104
9,21,59
9,22,61
9,23,72
9,24,169
10,11,31
10,12,25
10,13,131
10,14,134
10,15,209
10,16,134
10,17,113
10,18,168
10,19,117
10,20,99
10,21,81
10,22,80
10,23,48
10,24,130
11,12,56
11,13,137
11,14,134
11,15,243
11,16,165
11,17,145
11,18,203
11,19,148
11,20,130
11,21,114
11,22,111
11,23,85
11,24,129
12,13,125
12,14,155
12,15,247
12,16,128
12,17,108
12,18,206
12,19,111
12,20,93
12,21,89
12,22,74
12,23,86
12,24,86
13,14,130
13,15,276
13,16,95
13,17,88
13,18,238
13,19,92
13,20,73
13,21,178
13,22,102
13,23,148
13,24,52
14,15,180
14,16,223
14,17,217
14,18,139
14,19,220
14,20,201
14,21,190
14,22,208
14,23,137
14,24,79
15,16,342
15,17,320
15,18,42
15,19,324
15,20,306
15,21,259
15,22,286
15,23,206
15,24,230
16,17,45
16,18,297
16,19,20
16,20,44
16,21,171
16,22,103
16,23,175
16,24,148
17,18,282
17,19,31
17,20,29
17,21,125
17,22,57
17,23,160
17,24,144
18,19,284
18,20,266
18,21,219
18,22,246
18,23,166
18,24,190
19,20,29
19,21,156
19,22,88
19,23,160
19,24,143
20,21,137
20,22,70
20,23,143
20,24,126
21,22,69
21,23,73
21,24,190
22,23,137
22,24,138
23,24,134
