48
1,2,33
1,3,27
1,4,34
1,5,65
1,6,93
1,7,145
1,8,23
1,9,37
1,10,23
1,11,38
1,12,38
1,13,141
1,14,123
1,15,201
1,16,141
1,17,126
1,18,161
1,19,126
1,20,108
1,21,78
1,22,92
1,23,38
1,24,123
1,25,120
1,26,170
1,27,105
1,28,129
1,29,133
1,30,101
1,31,150
1,32,161
1,33,138
1,34,156
1,35,169
1,36,147
1,37,118
1,38,88
1,39,138
1,40,109
1,41,85
1,42,181
1,43,158
1,44,101
1,45,191
1,46,160
1,47,148
1,48,170
2,3,28
2,4,35
2,5,42
2,6,94
2,7,172
2,8,50
2,9,64
2,10,51
2,11,47
2,12,65
2,13,141
2,14,91
2,15,204
2,16,169
2,17,154
2,18,164
2,19,154
2,20,137
2,21,103
2,22,122
2,23,47
2,24,91
2,25,149
2,26,201
2,27,113
2,28,133
2,29,101
2,30,110
2,31,179
2,32,189
2,33,166
2,34,183
2,35,198
2,36,176
2,37,166
2,38,117
2,39,167
2,40,138
2,41,83
2,42,209
2,43,126
2,44,105
2,45,155
2,46,129
2,47,176
2,48,139
3,4,11
3,5,69
3,6,71
3,7,166
3,8,44
3,9,57
3,10,44
3,11,72
3,12,59
3,13,174
3,14,109
3,15,198
3,16,156
3,17,140
3,18,158
3,19,141
3,20,124
3,21,90
3,22,109
3,23,34
3,24,107
3,25,136
3,26,186
3,27,101
3,28,125
3,29,117
3,30,96
3,31,166
3,32,177
3,33,154
3,34,171
3,35,185
3,36,163
3,37,135
3,38,105
3,39,154
3,40,125
3,41,69
3,42,190
3,43,142
3,44,98
3,45,147
3,46,145
3,47,163
3,48,126
4,5,71
4,6,66
4,7,174
4,8,52
4,9,66
4,10,53
4,11,73
4,12,67
4,13,172
4,14,120
4,15,184
4,16,162
4,17,147
4,18,144
4,19,148
4,20,132
4,21,81
4,22,116
4,23,32
4,24,125
4,25,143
4,26,193
4,27,88
4,28,113
4,29,136
4,30,88
4,31,174
4,32,183
4,33,162
4,34,178
4,35,193
4,36,171
4,37,142
4,38,112
4,39,161
4,40,132
4,41,57
4,42,196
4,43,160
4,44,85
4,45,135
4,46,158
4,47,171
4,48,133
5,6,192
5,7,114
5,8,83
5,9,97
5,10,70
5,11,43
5,12,94
5,13,112
5,14,54
5,15,170
5,16,211
5,17,186
5,18,130
5,19,206
5,20,189
5,21,141
5,22,154
5,23,85
5,24,65
5,25,187
5,26,225
5,27,134
5,28,98
5,29,75
5,30,130
5,31,218
5,32,213
5,33,189
5,34,230
5,35,209
5,36,212
5,37,140
5,38,178
5,39,180
5,40,176
5,41,59
5,42,217
5,43,100
5,44,70
5,45,120
5,46,95
5,47,164
5,48,177
6,7,235
6,8,112
6,9,126
6,10,113
6,11,133
6,12,127
6,13,213
6,14,157
6,15,172
6,16,211
