48
1,2,38.8
1,3,29.7
1,4,37.4
1,5,76.8
1,6,106
1,7,170
1,8,26.4
1,9,42.4
1,10,26.8
1,11,49.9
1,12,45.9
1,13,186
1,14,139
1,15,253
1,16,186
1,17,163
1,18,212
1,19,166
1,20,147
1,21,80.9
1,22,122
1,23,42.4
1,24,143
1,25,155
1,26,226
1,27,135
1,28,161
1,29,159
1,30,138
1,31,179
1,32,210
1,33,182
1,34,196
1,35,200
1,36,180
1,37,157
1,38,119
1,39,177
1,40,147
1,41,79.9
1,42,225
1,43,189
1,44,132
1,45,200
1,46,169
1,47,181
1,48,142
2,3,31.5
2,4,39.3
2,5,50.7
2,6,108
2,7,205
2,8,60.9
2,9,77
2,10,62.4
2,11,43.2
2,12,80.5
2,13,165
2,14,97.8
2,15,250
2,16,226
2,17,204
2,18,208
2,19,207
2,20,188
2,21,114
2,22,162
2,23,47.9
2,24,101
2,25,195
2,26,267
2,27,141
2,28,158
2,29,117
2,30,143
2,31,219
2,32,251
2,33,222
2,34,237
2,35,241
2,36,220
2,37,193
2,38,159
2,39,218
2,40,187
2,41,105
2,42,266
2,43,147
2,44,128
2,45,197
2,46,127
2,47,222
2,48,182
3,4,9.9
3,5,82.2
3,6,79
3,7,196
3,8,51.8
3,9,67.8
3,10,53.2
3,11,67.7
3,12,71.3
3,13,183
3,14,116
3,15,242
3,16,210
3,17,187
3,18,201
3,19,190
3,20,171
3,21,97
3,22,146
3,23,31.2
3,24,120
3,25,179
3,26,250
3,27,124
3,28,150
3,29,135
3,30,126
3,31,202
3,32,234
3,33,206
3,34,220
3,35,224
3,36,204
3,37,181
3,38,142
3,39,201
3,40,170
3,41,88.1
3,42,258
3,43,165
3,44,121
3,45,189
3,46,146
3,47,205
3,48,165
4,5,73.3
4,6,73.4
4,7,204
4,8,59.5
4,9,75.6
4,10,60.9
4,11,82.3
4,12,79.1
4,13,204
4,14,135
4,15,223
4,16,218
4,17,196
4,18,182
4,19,199
4,20,180
4,21,86.2
4,22,154
4,23,28.2
4,24,141
4,25,188
4,26,259
4,27,105
4,28,131
4,29,156
4,30,100
4,31,211
4,32,243
4,33,215
4,34,229
4,35,233
4,36,212
4,37,190
4,38,151
4,39,210
4,40,179
4,41,69
4,42,258
4,43,186
4,44,102
4,45,170
4,46,162
4,47,214
4,48,174
5,6,228
5,7,128
5,8,99.3
5,9,115
5,10,83.6
5,11,51.1
5,12,113
5,13,134
5,14,53.2
5,15,207
5,16,240
5,17,229
5,18,165
5,19,241
5,20,222
5,21,158
5,22,187
5,23,91.9
5,24,70.9
5,25,239
5,26,258
5,27,171
5,28,115
5,29,86.4
5,30,173
5,31,263
5,32,242
5,33,220
5,34,252
5,35,230
5,36,255
5,37,163
5,38,205
5,39,208
5,40,231
5,41,74.8
5,42,250
5,43,116
5,44,85.4
5,45,154
5,46,56.3
5,47,173
5,48,226
6,7,272
6,8,128
6,9,144
6,10,130
6,11,151
6,12,148
6,13,270
6,14,190
6,15,192
6,16,286
6,17,263
6,18,152
6,19,267
6,20,247
6,21,162
6,22,222
6,23,95.9
6,24,207
6,25,255
6,26,327
6,27,36.3
6,28,78.6
6,29,224
6,30,42.1
6,31,279
6,32,311
6,33,282
6,34,297
6,35,301
6,36,280
6,37,257
6,38,219
6,39,278
6,40,247
6,41,54.7
6,42,333
6,43,251
6,44,65.5
6,45,172
6,46,184
6,47,280
6,48,242
7,8,166
7,9,151
7,10,159
7,11,184
7,12,130
7,13,122
7,14,272
7,15,433
7,16,40.3
7,17,18.8
7,18,392
7,19,20.6
7,20,39.2
7,21,167
7,22,84
7,23,222
7,24,186
7,25,39.4
7,26,79
7,27,315
7,28,341
7,29,215
7,30,272
7,31,23.9
7,32,63
7,33,51.5
7,34,48.2
7,35,104
7,36,84.5
7,37,93.9
7,38,78
7,39,81.1
7,40,59.6
7,41,279
7,42,86.8
7,43,245
7,44,312
7,45,380
7,46,307
7,47,118
7,48,69.2
8,9,16.1
8,10,28.1
8,11,71.2
8,12,43.1
8,13,189
8,14,175
8,15,290
8,16,192
8,17,166
8,18,249
8,19,172
8,20,150
8,21,50
8,22,100
8,23,40.1
8,24,179
8,25,149
8,26,230
8,27,172
8,28,198
8,29,172
8,30,108
8,31,173
8,32,214
8,33,185
8,34,200
8,35,204
8,36,183
8,37,161
8,38,122
8,39,181
8,40,150
8,41,136
8,42,229
8,43,202
8,44,169
8,45,237
8,46,205
8,47,185
8,48,122
9,10,27.3
9,11,62.3
9,12,29.8
9,13,170
9,14,186
9,15,319
9,16,173
9,17,147
9,18,278
9,19,153
9,20,131
9,21,51.5
9,22,71
9,23,75.9
9,24,124
9,25,120
9,26,211
9,27,201
9,28,227
9,29,153
9,30,130
9,31,143
9,32,195
9,33,166
9,34,181
9,35,185
9,36,129
9,37,142
9,38,103
9,39,162
9,40,98
9,41,158
9,42,210
9,43,183
9,44,198
9,45,266
9,46,235
9,47,166
9,48,93.1
10,11,35.1
10,12,29.8
10,13,170
10,14,153
10,15,268
10,16,173
10,17,148
10,18,226
10,19,153
10,20,132
10,21,83.7
10,22,108
10,23,56.9
10,24,157
10,25,140
10,26,211
10,27,150
10,28,176
10,29,141
10,30,142
10,31,163
10,32,195
10,33,167
10,34,181
10,35,185
10,36,165
10,37,142
10,38,103
10,39,162
10,40,131
10,41,114
10,42,210
10,43,171
10,44,146
10,45,215
10,46,183
10,47,166
10,48,126
11,12,64.9
11,13,139
11,14,122
11,15,275
11,16,202
11,17,176
11,18,233
11,19,182
11,20,160
11,21,126
11,22,136
11,23,92.2
11,24,126
11,25,168
11,26,239
11,27,186
11,28,182
11,29,134
11,30,187
11,31,192
11,32,221
11,33,195
11,34,209
11,35,213
11,36,184
11,37,170
11,38,132
11,39,190
11,40,160
11,41,149
11,42,247
11,43,164
11,44,153
11,45,221
11,46,152
11,47,194
11,48,155
12,13,146
12,14,186
12,15,311
12,16,149
12,17,123
12,18,269
12,19,129
12,20,107
12,21,88.3
12,22,83.1
12,23,99.8
12,24,90.2
12,25,115
12,26,186
12,27,194
12,28,218
12,29,119
12,30,195
12,31,139
12,32,168
12,33,143
12,34,157
12,35,161
12,36,133
12,37,117
12,38,78.8
12,39,138
12,40,107
12,41,159
12,42,186
12,43,149
12,44,189
12,45,258
12,46,208
12,47,142
12,48,102
13,14,150
13,15,340
13,16,106
13,17,104
13,18,299
13,19,110
13,20,88.1
13,21,215
13,22,122
13,23,227
13,24,64
13,25,125
13,26,127
13,27,275
13,28,248
13,29,93
13,30,277
13,31,128
13,32,109
13,33,85.5
13,34,117
13,35,95.9
13,36,180
13,37,28.6
13,38,70.8
13,39,73.5
13,40,146
13,41,208
13,42,116
13,43,123
13,44,219
13,45,265
13,46,184
13,47,52.1
13,48,141
14,15,198
14,16,257
14,17,255
14,18,156
14,19,261
14,20,239
14,21,212
14,22,251
14,23,146
14,24,87.6
14,25,278
14,26,278
14,27,226
14,28,166
14,29,58.2
14,30,228
14,31,279
14,32,260
14,33,237
14,34,268
14,35,247
14,36,290
14,37,179
14,38,200
14,39,224
14,40,266
14,41,128
14,42,266
14,43,62
14,44,139
14,45,113
14,46,32.6
14,47,189
14,48,261
15,16,441
15,17,415
15,18,42.3
15,19,421
15,20,399
15,21,314
15,22,356
15,23,248
15,24,277
15,25,407
15,26,467
15,27,220
15,28,114
15,29,256
15,30,234
15,31,431
15,32,460
15,33,426
15,34,449
15,35,436
15,36,423
15,37,369
15,38,371
15,39,414
15,40,399
15,41,191
15,42,456
15,43,266
15,44,151
15,45,88
15,46,169
15,47,379
15,48,394
16,17,42.3
16,18,397
16,19,19.7
16,20,44
16,21,194
16,22,110
16,23,227
16,24,170
16,25,63.5
16,26,41.5
16,27,321
16,28,346
16,29,199
16,30,322
16,31,58.8
16,32,23.5
16,33,21.9
16,34,11.8
16,35,69.4
16,36,124
16,37,77.9
16,38,85.5
16,39,46.3
16,40,85.9
16,41,287
16,42,50.1
16,43,229
16,44,319
16,45,371
16,46,291
16,47,81.2
16,48,95.6
17,18,374
17,19,24.5
17,20,21.2
17,21,152
17,22,68.2
17,23,204
17,24,168
17,25,21.2
17,26,81.9
17,27,298
17,28,323
17,29,197
17,30,253
17,31,24.5
17,32,63.8
17,33,38.7
17,34,52.1
17,35,91.6
17,36,83.9
17,37,75.7
17,38,59.8
17,39,68.7
17,40,41.5
17,41,261
17,42,90.6
17,43,227
17,44,294
17,45,362
17,46,288
17,47,100
17,48,51.1
18,19,379
18,20,358
18,21,272
18,22,323
18,23,206
18,24,235
18,25,365
18,26,425
18,27,180
18,28,74.1
18,29,215
18,30,194
18,31,389
18,32,407
18,33,384
18,34,407
18,35,394
18,36,381
18,37,327
18,38,329
18,39,372
18,40,358
18,41,149
18,42,414
18,43,225
18,44,110
18,45,46.5
18,46,128
18,47,337
18,48,353
19,20,24.5
19,21,174
19,22,91
19,23,208
19,24,171
19,25,44
19,26,59.8
19,27,302
19,28,326
19,29,200
19,30,276
19,31,41.2
19,32,41.8
19,33,38.6
19,34,30
19,35,81.4
19,36,106
19,37,81.4
19,38,65.5
19,39,62.3
19,40,65.9
19,41,267
19,42,68
